date,time,FCU_temp_setpoint,FCU_onoff_setpoint,FCU_fan_setpoint,FCU_temp_feedback,FCU_mode_setpoint,FCU_control_mode,FCU_temp_setpoint_feedback,FCU_onoff_feedback,FCU_lock_feedback,FCU_fan_feedback,FCU_mode_feedback,manul_FCU_onoff,manul_temp_setpoint,manul_FCU_fan,manul_FCU_mode,supply_pressure,return_pressure,waterflow,supply_temp,return_temp,occupant_num,occupant_transform,room_temp1,room_RH1,room_temp2,room_RH2,differential_pressure
2021-08-16,09:36,,,,,,,,,,,,,,,,194751.47,207997.01,0.81,7.6,17.03,,,29.35,58.28,29.95,58.38,-0.28
2021-08-16,09:37,,,,,,,,,,,,,,,,195089.38,208160.04,0.81,7.33,17.1,,,29.35,58.28,29.92,58.66,-0.28
2021-08-16,09:38,,,,,,,,,,,,,,,,194795.61,208232.25,0.79,7.6,17.03,,,29.35,58.28,29.95,58.66,-0.28
2021-08-16,09:39,,,,,,,,,,,,,,,,194673.4,208273.52,0.78,7.6,17.1,,,29.35,58.56,29.92,59.48,-0.28
2021-08-16,09:40,,,,,,,,,,,,,,,,194208.12,207786.5,0.73,7.6,17.03,,,29.35,58.56,29.78,59.83,-0.28
2021-08-16,09:41,,,,,,,,,,,,,,,,194041.85,207493.56,0.77,7.6,17.03,,,29.35,58.84,29.78,59.66,-0.28
2021-08-16,09:42,,,,,,,,,,,,,,,,194650.78,208083.39,0.81,7.6,17.03,,,29.35,59.39,29.81,59.41,-0.28
2021-08-16,09:43,,,,,,,,,,,,,,,,194845.24,208191.54,0.8,7.6,17.1,,,29.35,59.46,29.81,59.21,-0.28
2021-08-16,09:44,,,,,,,,,,,,,,,,195203.07,208065.35,0.8,7.33,17.1,,,29.35,59.66,29.85,59.14,-0.28
2021-08-16,09:45,,,,,,,,,,,,,,,,194785.15,208200.92,0.78,7.6,17.1,,,29.35,59.94,29.95,58.93,-0.28
2021-08-16,09:46,,,,,,,,,,,,,,,,194304.08,207938.86,0.75,7.53,17.1,,,29.35,60.21,29.95,58.87,-0.28
2021-08-16,09:47,,,,,,,,,,,,,,,,193960.0,207372.11,0.74,7.6,17.1,,,29.35,60.21,29.98,58.93,-0.28
2021-08-16,09:48,,,,,,,,,,,,,,,,194342.23,207670.49,0.79,7.6,17.03,,,29.32,60.21,29.95,58.93,-0.28
2021-08-16,09:49,,,,,,,,,,,,,,,,194776.68,208171.41,0.81,7.6,17.1,,,29.35,60.14,29.98,58.93,-0.28
2021-08-16,09:50,,,,,,,,,,,,,,,,195067.81,207864.75,0.81,7.33,17.03,,,29.32,59.94,30.0,59.04,-0.28
2021-08-16,09:51,,,,,,,,,,,,,,,,194621.38,208191.42,0.78,7.6,17.03,,,29.32,60.04,30.0,59.21,-0.28
2021-08-16,09:52,,,,,,,,,,,,,,,,194400.07,207814.68,0.76,7.6,17.03,,,29.35,59.94,30.09,59.14,-0.28
2021-08-16,09:53,,,,,,,,,,,,,,,,193997.64,207392.11,0.75,7.6,17.1,,,29.35,59.94,30.09,59.14,-0.28
2021-08-16,09:54,,,,,,,,,,,,,,,,194516.96,207725.57,0.78,7.6,17.03,,,29.35,59.94,30.09,58.93,-0.28
2021-08-16,09:55,,,,,,,,,,,,,,,,194821.055,207966.5775,0.785,7.5325,17.0475,,,29.3425,60.0075,30.09,58.9475,-0.28
2021-08-16,09:56,,,,,,,,,,,,,,,,195125.15,208207.585,0.79,7.465,17.065,,,29.335,60.075,30.09,58.965,-0.28
2021-08-16,09:57,,,,,,,,,,,,,,,,195429.245,208448.5925,0.795,7.3975,17.082500000000003,,,29.3275,60.1425,30.09,58.9825,-0.28
2021-08-16,09:58,,,,,,,,,,,,,,,,195733.34,208689.6,0.8,7.33,17.1,,,29.32,60.21,30.09,59.0,-0.28
2021-08-16,09:59,,,,,,,,,,,,,,,,196304.52,207630.31,0.79,6.78,17.1,,,29.35,60.28,30.09,59.21,-0.28
2021-08-16,10:00,,,,,,,,,,,,,,,,197485.91,208822.83,0.77,6.78,17.1,,,29.35,60.28,30.09,59.21,-0.28
2021-08-16,10:01,,,,,,,,,,,,,,,,197935.97,209257.36,0.74,6.78,17.1,,,29.32,60.49,30.09,59.21,-0.28
2021-08-16,10:02,,,,,,,,,,,,,,,,198604.3,209980.52,0.77,6.78,17.03,,,29.32,60.49,30.05,59.76,-0.28
2021-08-16,10:03,,,,,,,,,,,,,,,,199838.94,211087.2,0.84,6.78,17.03,,,29.32,60.49,30.05,59.76,-0.28
2021-08-16,10:04,,,,,,,,,,,,,,,,201053.62,212154.64,0.88,6.78,17.1,,,29.32,60.21,30.05,59.69,-0.28
2021-08-16,10:05,,,,,,,,,,,,,,,,201700.97,212715.46,0.92,6.78,17.1,,,29.3,59.32,30.04,59.76,-0.28
2021-08-16,10:06,,,,,,,,,,,,,,,,202198.98,213307.9,0.95,6.78,17.1,,,29.21,58.56,29.95,58.76,-0.28
2021-08-16,10:07,,,,,,,,,,,,,,,,202064.13,213499.37,0.92,6.78,17.03,,,29.21,58.18,29.95,58.18,-0.28
2021-08-16,10:08,,,,,,,,,,,,,,,,201360.97,212740.06,0.87,6.78,17.1,,,29.21,57.94,29.95,58.49,-0.28
2021-08-16,10:09,,,,,,,,,,,,,,,,200806.75,212103.62,0.86,6.78,17.03,,,29.21,57.46,29.92,58.76,-0.28
2021-08-16,10:10,,,,,,,,,,,,,,,,200622.74,211870.7,0.86,6.71,17.03,,,29.18,57.46,29.92,59.48,-0.28
2021-08-16,10:11,,,,,,,,,,,,,,,,200611.53,212007.85,0.86,6.78,17.03,,,29.18,57.36,29.81,57.84,-0.28
2021-08-16,10:12,,,,,,,,,,,,,,,,200637.43,211906.48,0.86,6.78,17.03,,,29.18,57.18,29.81,58.66,-0.28
2021-08-16,10:13,,,,,,,,,,,,,,,,200489.3,211795.11,0.84,6.78,17.03,,,29.18,56.84,29.81,57.84,-0.28
2021-08-16,10:14,,,,,,,,,,,,,,,,200270.59,211642.85,0.83,6.78,17.1,,,29.16,56.64,29.81,58.11,-0.28
2021-08-16,10:15,,,,,,,,,,,,,,,,200114.41,211091.16,0.82,6.78,17.03,,,29.16,56.36,29.81,56.73,-0.28
2021-08-16,10:16,,,,,,,,,,,,,,,,199947.92,211149.19,0.81,6.78,17.03,,,29.16,56.08,29.81,58.38,-0.28
2021-08-16,10:17,,,,,,,,,,,,,,,,199880.23,211193.71,0.8,6.78,17.1,,,29.16,55.81,29.78,56.8,-0.28
2021-08-16,10:18,,,,,,,,,,,,,,,,199875.18,211173.98,0.79,6.78,17.1,,,29.07,55.54,29.76,57.28,-0.28
2021-08-16,10:19,,,,,,,,,,,,,,,,199694.74,210905.76,0.79,6.78,17.1,,,29.07,55.54,29.68,56.18,-0.28
2021-08-16,10:20,,,,,,,,,,,,,,,,199635.1,210728.53,0.78,6.78,17.1,,,29.07,55.54,29.68,56.73,-0.28
2021-08-16,10:21,,,,,,,,,,,,,,,,199512.65,210732.67,0.77,6.78,17.1,,,29.07,55.54,29.68,56.18,-0.28
2021-08-16,10:22,,,,,,,,,,,,,,,,199388.67,210599.93,0.75,6.78,17.1,,,29.07,55.54,29.68,56.73,-0.28
2021-08-16,10:23,,,,,,,,,,,,,,,,199252.19,210297.3,0.76,6.78,17.03,,,29.07,55.47,29.68,56.25,-0.28
2021-08-16,10:24,,,,,,,,,,,,,,,,199010.37,210203.47,0.75,6.78,17.03,,,29.07,55.26,29.64,55.46,-0.28
2021-08-16,10:25,,,,,,,,,,,,,,,,198687.93,209760.41,0.74,6.71,17.1,,,29.07,54.98,29.64,55.15,-0.28
2021-08-16,10:26,,,,,,,,,,,,,,,,198366.9,209460.17,0.74,6.78,17.1,,,29.07,54.98,29.68,57.28,-0.28
2021-08-16,10:27,,,,,,,,,,,,,,,,198178.14,209261.76,0.72,6.78,17.1,,,29.07,55.26,29.68,57.56,-0.28
2021-08-16,10:28,,,,,,,,,,,,,,,,198037.18,209119.38,0.72,6.71,17.1,,,29.07,55.19,29.68,57.84,-0.28
2021-08-16,10:29,,,,,,,,,,,,,,,,198086.8,209425.11,0.72,6.78,17.03,,,29.07,55.36,29.68,57.84,-0.28
2021-08-16,10:30,,,,,,,,,,,,,,,,198499.37,209609.63,0.72,6.78,17.03,,,29.07,55.26,29.68,56.73,-0.28
2021-08-16,10:31,,,,,,,,,,,,,,,,198514.24,209674.67,0.69,6.78,17.1,,,29.07,54.44,29.68,55.63,-0.28
2021-08-16,10:32,,,,,,,,,,,,,,,,198984.28,210190.62,0.75,6.78,17.03,,,29.07,53.78,29.68,56.73,-0.28
2021-08-16,10:33,,,,,,,,,,,,,,,,200295.58,211476.61,0.85,6.78,17.1,,,29.07,53.34,29.64,54.26,-0.28
2021-08-16,10:34,,,,,,,,,,,,,,,,201165.44,212327.73,0.88,6.71,17.1,,,29.04,53.06,29.62,54.19,-0.28
2021-08-16,10:35,,,,,,,,,,,,,,,,201462.39,212587.74,0.9,6.78,17.03,,,29.02,53.06,29.54,53.99,-0.28
2021-08-16,10:36,,,,,,,,,,,,,,,,201580.69,212571.65,0.92,6.78,17.03,,,29.02,53.06,29.54,54.16,-0.28
2021-08-16,10:37,,,,,,,,,,,,,,,,201521.11,212497.19,0.9,6.78,17.1,,,28.94,53.06,29.54,53.88,-0.28
2021-08-16,10:38,,,,,,,,,,,,,,,,200855.17,211974.68,0.86,6.78,17.03,,,28.94,53.06,29.54,54.33,-0.28
2021-08-16,10:39,,,,,,,,,,,,,,,,200450.15,211474.75,0.82,6.78,17.03,,,28.94,53.34,29.54,56.25,-0.28
2021-08-16,10:40,,,,,,,,,,,,,,,,200205.83,211449.58,0.82,6.71,17.1,,,28.94,53.51,29.54,55.46,-0.28
2021-08-16,10:41,,,,,,,,,,,,,,,,200345.23,211562.93,0.82,6.71,17.1,,,28.94,53.26,29.54,55.08,-0.28
2021-08-16,10:42,,,,,,,,,,,,,,,,200385.54,211495.56,0.81,6.71,17.1,,,28.94,53.06,29.54,55.08,-0.28
2021-08-16,10:43,,,,,,,,,,,,,,,,200215.98,211470.75,0.78,6.78,17.1,,,28.94,52.95,29.54,56.18,-0.28
2021-08-16,10:44,,,,,,,,,,,,,,,,200058.42,211288.51,0.77,6.71,17.03,,,28.94,52.79,29.5,54.26,-0.28
2021-08-16,10:45,,,,,,,,,,,,,,,,199822.83,211028.62,0.75,6.78,17.1,,,28.94,52.51,29.49,54.81,-0.28
2021-08-16,10:46,,,,,,,,,,,,,,,,199757.05,210920.71,0.74,6.71,17.1,,,28.94,52.16,29.49,53.99,-0.28
2021-08-16,10:47,,,,,,,,,,,,,,,,199691.82,210851.12,0.73,6.78,17.03,,,28.94,52.23,29.5,55.91,-0.28
2021-08-16,10:48,,,,,,,,,,,,,,,,199618.35,210777.37,0.73,6.71,17.1,,,28.94,52.51,29.5,55.91,-0.28
2021-08-16,10:49,,,,,,,,,,,,,,,,199545.4,210505.05,0.74,6.78,17.1,,,28.94,51.96,29.5,54.81,-0.28
2021-08-16,10:50,,,,,,,,,,,,,,,,199467.81,210552.78,0.72,6.78,17.03,,,28.9,51.69,29.49,54.05,-0.28
2021-08-16,10:51,,,,,,,,,,,,,,,,199541.75,210370.85,0.7,6.71,17.03,,,28.9,51.58,29.4,53.37,-0.28
2021-08-16,10:52,,,,,,,,,,,,,,,,199311.14,210279.17,0.71,6.71,17.14,,,28.88,51.34,29.4,52.61,-0.28
2021-08-16,10:53,,,,,,,,,,,,,,,,199225.96,210289.43,0.68,6.78,17.1,,,28.9,51.3,29.4,53.44,-0.28
2021-08-16,10:54,,,,,,,,,,,,,,,,199172.66,210202.56,0.68,6.78,17.03,,,28.88,50.86,29.37,52.89,-0.28
2021-08-16,10:55,,,,,,,,,,,,,,,,199107.35,210052.86,0.67,6.71,17.1,,,28.88,50.58,29.37,53.44,-0.28
2021-08-16,10:56,,,,,,,,,,,,,,,,199082.37,210049.09,0.69,6.71,17.1,,,28.88,50.58,29.37,52.34,-0.28
2021-08-16,10:57,,,,,,,,,,,,,,,,199317.29,210412.38,0.67,6.78,17.1,,,28.9,50.31,29.35,52.34,-0.28
2021-08-16,10:58,,,,,,,,,,,,,,,,199668.15,210498.41,0.66,6.78,17.1,,,28.88,50.03,29.26,53.99,-0.28
2021-08-16,10:59,,,,,,,,,,,,,,,,199734.46,210857.0,0.66,6.78,17.03,,,28.9,49.93,29.26,53.23,-0.28
2021-08-16,11:00,,,,,,,,,,,,,,,,200488.21,211514.06,0.75,6.78,17.1,,,28.88,49.66,29.26,52.06,-0.28
2021-08-16,11:01,,,,,,,,,,,,,,,,201714.37,212558.7,0.84,6.78,17.1,,,28.88,49.1,29.26,51.62,-0.28
2021-08-16,11:02,,,,,,,,,,,,,,,,202572.79,213673.83,0.87,6.78,17.1,,,28.88,48.93,29.26,52.51,-0.28
2021-08-16,11:03,,,,,,,,,,,,,,,,203023.79,213728.43,0.88,6.78,17.1,,,28.88,48.93,29.26,51.44,-0.28
2021-08-16,11:04,,,,,,,,,,,,,,,,203051.25,214067.19,0.92,6.78,17.1,,,28.8,48.93,29.23,50.31,-0.28
2021-08-16,11:05,,,,,,,,,,,,,,,,202838.11,213938.18,0.88,6.78,17.1,,,28.8,48.93,29.23,50.75,-0.28
2021-08-16,11:06,,,,,,,,,,,,,,,,202234.1,213303.31,0.84,6.78,17.1,,,28.8,48.93,29.23,50.41,-0.28
2021-08-16,11:07,,,,,,,,,,,,,,,,201661.6,212861.48,0.82,6.78,17.1,,,28.8,49.03,29.23,51.3,-0.28
2021-08-16,11:08,,,,,,,,,,,,,,,,201310.95,212609.07,0.83,6.78,17.1,,,28.8,48.93,29.21,50.2,-0.28
2021-08-16,11:09,,,,,,,,,,,,,,,,201200.81,212146.42,0.82,6.78,17.14,,,28.8,48.93,29.21,51.23,-0.28
2021-08-16,11:10,,,,,,,,,,,,,,,,201156.97,212220.09,0.8,6.78,17.1,,,28.8,48.66,29.13,50.69,-0.28
2021-08-16,11:11,,,,,,,,,,,,,,,,200958.83,212148.93,0.8,6.78,17.1,,,28.8,48.66,29.13,51.23,-0.28
2021-08-16,11:12,,,,,,,,,,,,,,,,200732.2,211952.49,0.78,6.71,17.1,,,28.8,48.59,29.13,50.13,-0.28
2021-08-16,11:13,,,,,,,,,,,,,,,,200502.02,211529.21,0.76,6.78,17.1,,,28.8,48.59,29.13,49.86,-0.28
2021-08-16,11:14,,,,,,,,,,,,,,,,200662.36,211580.72,0.93,6.71,17.1,,,28.8,49.0,28.94,49.66,-0.28
2021-08-16,11:15,,,,,,,,,,,,,,,,200802.91,211627.48,1.0,6.78,17.1,,,28.8,49.55,28.68,49.86,-0.28
2021-08-16,11:16,,,,,,,,,,,,,,,,200819.82,211725.64,1.04,6.78,17.1,,,28.77,49.55,28.39,50.31,-0.28
2021-08-16,11:17,,,,,,,,,,,,,,,,200655.95,211744.01,1.03,6.78,17.1,,,28.66,49.55,28.16,51.03,-0.28
2021-08-16,11:18,,,,,,,,,,,,,,,,199909.4,210936.68,1.04,6.78,17.1,,,28.52,49.48,28.02,51.79,-0.28
2021-08-16,11:19,,,,,,,,,,,,,,,,199468.51,210487.8,1.05,6.78,17.1,,,28.52,49.55,27.89,52.06,-0.28
2021-08-16,11:20,,,,,,,,,,,,,,,,199042.07,209940.57,1.06,6.71,17.31,,,28.39,49.76,27.75,52.61,-0.28
2021-08-16,11:21,,,,,,,,,,,,,,,,199117.72,210278.29,1.07,6.78,17.24,,,28.34,49.76,27.66,52.82,-0.28
2021-08-16,11:22,,,,,,,,,,,,,,,,199237.7,210231.16,1.07,6.78,17.31,,,28.25,49.76,27.51,52.34,-0.28
2021-08-16,11:23,,,,,,,,,,,,,,,,199166.28,210271.27,1.06,6.78,17.31,,,28.11,49.41,27.47,52.06,-0.28
2021-08-16,11:24,,,,,,,,,,,,,,,,199867.67,210813.28,1.13,6.78,17.31,,,28.08,49.59,27.47,53.78,-0.28
2021-08-16,11:25,,,,,,,,,,,,,,,,200793.47,211788.36,1.17,6.71,17.31,,,28.06,50.31,27.44,53.23,-0.28
2021-08-16,11:26,,,,,,,,,,,,,,,,201528.68,212289.35,1.16,6.71,17.31,,,27.97,50.58,27.34,53.71,-0.28
2021-08-16,11:27,,,,,,,,,,,,,,,,201482.88,212554.08,1.17,6.78,17.31,,,27.94,51.13,27.34,54.26,-0.28
2021-08-16,11:28,,,,,,,,,,,,,,,,201591.36,212440.62,1.18,6.78,17.31,,,27.94,51.41,27.34,54.26,-0.28
2021-08-16,11:29,,,,,,,,,,,,,,,,201245.13,212153.88,1.16,6.78,17.31,,,27.92,51.48,27.34,54.33,-0.28
2021-08-16,11:30,,,,,,,,,,,,,,,,200608.43,211455.81,1.14,6.78,17.31,,,27.84,51.51,27.34,54.53,-0.28
2021-08-16,11:31,,,,,,,,,,,,,,,,200023.1,211246.51,1.12,6.78,17.31,,,27.8,51.51,27.2,54.53,-0.28
2021-08-16,11:32,,,,,,,,,,,,,,,,199640.47,210591.5,1.11,6.78,17.31,,,27.8,51.41,27.17,54.53,-0.28
2021-08-16,11:33,,,,,,,,,,,,,,,,199377.67,210498.79,1.1,6.78,17.31,,,27.7,51.34,27.2,54.26,-0.28
2021-08-16,11:34,,,,,,,,,,,,,,,,199366.54,210556.91,1.1,6.78,17.31,,,27.7,51.13,27.17,54.26,-0.28
2021-08-16,11:35,,,,,,,,,,,,,,,,199481.5,210707.22,1.09,6.78,17.31,,,27.66,51.03,27.06,53.99,-0.28
2021-08-16,11:36,,,,,,,,,,,,,,,,199569.03,210420.39,1.07,6.78,17.31,,,27.65,50.86,27.06,53.88,-0.28
2021-08-16,11:37,,,,,,,,,,,,,,,,199705.73,210581.0,1.12,6.78,17.31,,,27.56,50.79,26.92,53.78,-0.28
2021-08-16,11:38,,,,,,,,,,,,,,,,200795.32,211848.81,1.15,6.78,17.31,,,27.56,51.13,26.92,53.71,-0.28
2021-08-16,11:39,,,,,,,,,,,,,,,,201580.93,212449.7,1.17,6.78,17.31,,,27.53,51.41,26.92,54.81,-0.28
2021-08-16,11:40,,,,,,,,,,,,,,,,201840.24,212601.32,1.18,6.78,17.31,,,27.51,51.96,26.92,54.88,-0.28
2021-08-16,11:41,,,,,,,,,,,,,,,,201765.05,212639.7,1.17,6.78,17.31,,,27.42,52.23,26.92,55.08,-0.28
2021-08-16,11:42,,,,,,,,,,,,,,,,201566.03,212609.56,1.16,6.78,17.31,,,27.42,52.23,26.89,55.08,-0.28
2021-08-16,11:43,,,,,,,,,,,,,,,,200933.01,211839.88,1.14,6.78,17.31,,,27.42,52.23,26.92,55.08,-0.28
2021-08-16,11:44,,,,,,,,,,,,,,,,200413.72,211287.02,1.13,6.78,17.31,,,27.42,52.23,26.92,55.02,-0.28
2021-08-16,11:45,,,,,,,,,,,,,,,,199925.8,210747.08,1.12,6.78,17.31,,,27.39,52.23,26.92,54.88,-0.28
2021-08-16,11:46,,,,,,,,,,,,,,,,199675.95,210758.08,1.1,6.78,17.31,,,27.37,52.23,26.92,54.6,-0.28
2021-08-16,11:47,,,,,,,,,,,,,,,,199388.73,210164.17,1.11,6.78,17.31,,,27.37,52.16,26.92,54.81,-0.28
2021-08-16,11:48,,,,,,,,,,,,,,,,199757.89,210664.54,1.09,6.78,17.31,,,27.37,52.23,26.89,54.53,-0.28
2021-08-16,11:49,,,,,,,,,,,,,,,,199699.12,210642.84,1.07,6.78,17.31,,,27.29,52.13,26.79,54.6,-0.28
2021-08-16,11:50,,,,,,,,,,,,,,,,199686.08,210721.9,1.08,6.78,17.31,,,27.29,51.89,26.79,54.53,-0.28
2021-08-16,11:51,,,,,,,,,,,,,,,,200763.3,211559.74,1.15,6.78,17.31,,,27.25,52.03,26.79,53.99,-0.28
2021-08-16,11:52,,,,,,,,,,,,,,,,201714.61,212498.25,1.16,6.78,17.31,,,27.25,52.3,26.75,55.08,-0.28
2021-08-16,11:53,,,,,,,,,,,,,,,,202159.03,212743.85,1.17,6.71,17.31,,,27.25,52.51,26.79,54.81,-0.28
2021-08-16,11:54,,,,,,,,,,,,,,,,201972.23,213045.79,1.17,6.78,17.31,,,27.25,52.51,26.75,55.08,-0.28
2021-08-16,11:55,,,,,,,,,,,,,,,,201962.38,212925.34,1.17,6.78,17.31,,,27.25,52.51,26.75,55.08,-0.28
2021-08-16,11:56,,,,,,,,,,,,,,,,201435.31,212414.09,1.13,6.78,17.31,,,27.23,52.51,26.65,55.15,-0.28
2021-08-16,11:57,,,,,,,,,,,,,,,,200768.86,211694.42,1.12,6.78,17.31,,,27.23,52.23,26.65,55.08,-0.28
2021-08-16,11:58,,,,,,,,,,,,,,,,200353.09,211227.42,1.1,6.78,17.31,,,27.15,52.13,26.65,55.08,-0.28
2021-08-16,11:59,,,,,,,,,,,,,,,,200068.27,210954.73,1.11,6.78,17.31,,,27.15,51.89,26.65,54.98,-0.28
2021-08-16,12:00,,,,,,,,,,,,,,,,199850.92,210800.71,1.09,6.78,17.31,,,27.15,51.89,26.65,54.81,-0.28
2021-08-16,12:01,,,,,,,,,,,,,,,,200163.89,211029.53,1.08,6.78,17.31,,,27.15,51.69,26.65,54.71,-0.28
2021-08-16,12:02,,,,,,,,,,,,,,,,200118.75,210968.27,1.07,6.78,17.31,,,27.15,51.41,26.65,54.53,-0.14
2021-08-16,12:03,,,,,,,,,,,,,,,,199993.91,211142.94,1.05,6.78,17.31,,,27.15,51.34,26.55,55.08,-0.14
2021-08-16,12:04,,,,,,,,,,,,,,,,200591.8,211650.33,1.0,6.71,17.31,,,27.1,51.69,26.65,54.81,-0.14
2021-08-16,12:05,,,,,,,,,,,,,,,,201435.37,212433.04,1.0,6.78,17.31,,,27.1,51.96,26.79,54.53,-0.28
2021-08-16,12:06,,,,,,,,,,,,,,,,201534.73,212499.07,0.98,6.78,17.31,,,27.15,52.06,26.92,54.53,-0.28
2021-08-16,12:07,,,,,,,,,,,,,,,,200633.06,211637.41,0.96,6.78,17.31,,,27.15,52.03,27.1,54.6,-0.28
2021-08-16,12:08,,,,,,,,,,,,,,,,199980.35,210925.77,0.94,6.71,17.31,,,27.2,52.03,27.23,55.08,-0.14
2021-08-16,12:09,,,,,,,,,,,,,,,,199317.43,210179.87,0.89,6.78,17.31,,,27.29,52.03,27.37,55.08,-0.14
2021-08-16,12:10,,,,,,,,,,,,,,,,198625.21,209749.46,0.83,6.78,17.31,,,27.34,51.96,27.51,54.98,-0.14
2021-08-16,12:11,,,,,,,,,,,,,,,,198078.08,209109.29,0.8,6.78,17.31,,,27.42,51.89,27.61,54.6,-0.14
2021-08-16,12:12,,,,,,,,,,,,,,,,197469.41,208535.33,0.76,6.78,17.31,,,27.47,51.96,27.75,54.53,-0.14
2021-08-16,12:13,,,,,,,,,,,,,,,,197800.62,208492.49,0.85,6.71,17.31,,,27.56,51.96,27.89,54.81,-0.14
2021-08-16,12:14,,,,,,,,,,,,,,,,198553.46,209573.95,0.88,6.78,17.31,,,27.61,51.96,27.94,54.81,-0.28
2021-08-16,12:15,,,,,,,,,,,,,,,,198999.24,209479.78,0.86,6.5,17.31,,,27.7,51.96,28.02,54.53,-0.28
2021-08-16,12:16,,,,,,,,,,,,,,,,198612.45,209484.7,0.85,6.78,17.31,,,27.84,52.34,28.16,54.6,-0.28
2021-08-16,12:17,,,,,,,,,,,,,,,,198319.48,209283.2,0.81,6.78,17.31,,,27.84,52.41,28.21,54.74,-0.28
2021-08-16,12:18,,,,,,,,,,,,,,,,198119.97,209139.57,0.77,6.78,17.31,,,27.89,52.51,28.3,54.81,-0.28
2021-08-16,12:19,,,,,,,,,,,,,,,,197990.19,208979.1,0.79,6.78,17.31,,,27.97,52.85,28.35,54.71,-0.28
2021-08-16,12:20,,,,,,,,,,,,,,,,198545.4,209623.23,0.84,6.78,17.31,,,28.01,52.89,28.44,54.53,-0.28
2021-08-16,12:21,,,,,,,,,,,,,,,,199221.8,209969.45,0.85,6.78,17.31,,,28.11,53.34,28.47,54.53,-0.28
2021-08-16,12:22,,,,,,,,,,,,,,,,199482.17,210053.43,0.86,6.5,17.31,,,28.11,53.51,28.58,54.53,-0.28
2021-08-16,12:23,,,,,,,,,,,,,,,,199095.1,210160.45,0.85,6.78,17.31,,,28.16,53.34,28.61,54.53,-0.28
2021-08-16,12:24,,,,,,,,,,,,,,,,198951.1,210015.55,0.81,6.78,17.31,,,28.25,53.34,28.63,54.53,-0.28
2021-08-16,12:25,,,,,,,,,,,,,,,,198377.58,209485.29,0.75,6.78,17.31,,,28.28,53.61,28.71,54.53,-0.28
2021-08-16,12:26,,,,,,,,,,,,,,,,198265.42,209325.27,0.8,6.78,17.31,,,28.3,53.89,28.75,54.53,-0.28
2021-08-16,12:27,,,,,,,,,,,,,,,,198914.81,209934.31,0.86,6.78,17.31,,,28.39,53.61,28.77,54.46,-0.28
2021-08-16,12:28,,,,,,,,,,,,,,,,199570.89,210359.9,0.89,6.78,17.31,,,28.39,53.89,28.85,54.46,-0.28
2021-08-16,12:29,,,,,,,,,,,,,,,,199931.47,210590.17,0.88,6.5,17.31,,,28.39,53.89,28.85,54.46,-0.28
2021-08-16,12:30,,,,,,,,,,,,,,,,199463.22,210434.06,0.88,6.78,17.31,,,28.42,53.89,28.85,54.46,-0.28
2021-08-16,12:31,,,,,,,,,,,,,,,,198784.31,209632.86,0.83,6.78,17.31,,,28.42,54.16,28.88,54.43,-0.28
2021-08-16,12:32,,,,,,,,,,,,,,,,197728.62,209038.97,0.77,6.78,17.31,,,28.44,54.16,28.9,54.43,-0.28
2021-08-16,12:33,,,,,,,,,,,,,,,,197162.45,208243.07,0.74,6.78,17.31,,,28.44,54.16,28.9,54.43,-0.28
2021-08-16,12:34,,,,,,,,,,,,,,,,196901.62,207835.78,0.72,6.78,17.31,,,28.52,54.16,28.99,54.43,-0.28
2021-08-16,12:35,,,,,,,,,,,,,,,,196778.12,207667.57,0.75,6.78,17.31,,,28.52,54.16,28.99,54.43,-0.28
2021-08-16,12:36,,,,,,,,,,,,,,,,197710.14,208521.96,0.83,6.78,17.31,,,28.52,54.16,28.99,54.26,-0.28
2021-08-16,12:37,,,,,,,,,,,,,,,,198379.34,209292.98,0.84,6.78,17.31,,,28.56,54.16,28.99,54.26,-0.28
2021-08-16,12:38,,,,,,,,,,,,,,,,198886.83,209408.16,0.81,6.5,17.31,,,28.56,54.16,29.02,54.26,-0.28
2021-08-16,12:39,,,,,,,,,,,,,,,,198640.53,209626.93,0.8,6.78,17.31,,,28.58,54.23,29.13,54.26,-0.28
2021-08-16,12:40,,,,,,,,,,,,,,,,198495.31,209628.05,0.79,6.78,17.31,,,28.66,54.16,29.13,54.26,-0.28
2021-08-16,12:41,,,,,,,,,,,,,,,,198064.24,209221.66,0.73,6.78,17.31,,,28.66,54.16,29.13,54.53,-0.28
2021-08-16,12:42,,,,,,,,,,,,,,,,198198.05,209048.99,0.8,6.78,17.31,,,28.66,54.16,29.13,54.26,-0.28
2021-08-16,12:43,,,,,,,,,,,,,,,,198946.33,209929.57,0.86,6.78,17.31,,,28.7,54.16,29.13,54.26,-0.28
2021-08-16,12:44,,,,,,,,,,,,,,,,200062.53,210622.06,0.87,6.71,17.31,,,28.7,54.71,29.13,54.36,-0.28
2021-08-16,12:45,,,,,,,,,,,,,,,,200427.92,211128.53,0.88,6.5,17.31,,,28.71,54.98,29.16,54.36,-0.28
2021-08-16,12:46,,,,,,,,,,,,,,,,200050.0,211109.65,0.86,6.78,17.31,,,28.8,55.05,29.16,54.36,-0.28
2021-08-16,12:47,,,,,,,,,,,,,,,,199517.04,210541.81,0.81,6.78,17.31,,,28.8,55.09,29.16,54.33,-0.28
2021-08-16,12:48,,,,,,,,,,,,,,,,198708.13,209850.52,0.77,6.78,17.31,,,28.8,54.88,29.18,54.26,-0.28
